-104.88,39.579
-117.15,33.494
-102.37,31.846
-80.053,26.715
-97.679,30.508
-80.125,26.238
-90.578,41.524
-76.839,39.24
-120.44,34.953
-116.96,32.795
-96.73,32.948
-87.821,42.585
-117.37,34.106
-95.815,36.057
-82.525,28.477
-83.176,42.322
-73.756,42.653
-106.78,32.312
-79.975,32.855
-81.95,28.039
-105.27,40.015
-122.33,37.563
-79.941,37.271
-83.353,42.368
-95.301,32.351
-98.414,34.613
-118.22,33.896
-119.7,36.825
-76.298,36.835
-96.994,33.046
-70.934,41.636
-118.21,33.955
-96.334,30.628
-84.379,33.924
-95.489,30.158
-117.24,33.2
-71.018,42.083
-117.67,33.6
-100.44,31.464
-114.62,32.725
-104.71,40.423
-121.99,38.357
-122.23,47.381
-71.002,42.253
-80.233,26.063
-118.28,33.831
-122.99,45.523
-94.382,38.911
-95.286,29.564
-120.51,46.602
-122.22,47.483
-87.569,33.21
-70.949,42.467
-119.75,39.535
-117.3,34.426
-122.39,40.587
-122.8,45.487
-117.24,47.673
-118.49,34.019
-118.01,33.759
-122.31,47.322
-87.845,42.364
-71.155,41.701
-74.198,39.954
-119.7,34.421
-84.362,34.023
-111.69,40.297
-75.927,40.336
-80.13,25.791
-95.235,38.972
-106.66,35.233
-111.85,40.57
-81.653,26.605
-71.468,42.765
-77.272,39.173
-105.1,40.167
-92.107,46.783
-94.399,35.386
-121.84,39.728
-73.408,41.118
-118.03,33.979
-117.93,33.619
-81.264,28.901
-71.209,42.337
-80.233,26.128
-122.16,37.725
-74.743,40.217
-76.584,36.728
-77.366,35.613
-80.113,26.134
-80.295,26.167
-80.083,26.359
-118.35,33.916
-96.671,33.103
-74.164,40.858
-83.4,42.324
-87.754,41.846
-117.17,33.143
-95.095,29.507
-82.554,35.601
-121.28,38.707
-118.13,34.095
-121.43,37.74
-93.298,44.841
-111.97,41.223
-96.4,42.5
-71.416,41.7
-86.811,33.405
-81.723,41.405
-116.58,43.577
-97.502,35.657
-88.243,40.116
-83.15,42.606
-121.77,37.682
-73.454,41.395
-122.49,48.76
-87.5,41.583
-118,33.868
-94.74,32.501
-86.526,39.165
-71.437,41.78
-87.346,41.593
-118.13,33.854
-83.377,42.485
-90.7,38.811
-86.118,39.978
-80.58,35.409
-120.48,37.302
-87.783,42.726
-95.635,29.62
-116.97,33.748
-117.69,34.012
-82.787,27.909
-117.15,33.728
-84.156,31.579
-75.12,39.926
-117.69,33.647
-98.163,26.302
-73.782,40.911
-98.325,26.216
-122.29,38.297
-122.24,37.485
-86.014,39.956
-94.847,39.769
-84.199,34.029
-121.32,44.058
-118.12,33.882
-88.994,40.484
-71.163,42.707
-112.35,33.436
-96.37,30.674
-88.955,39.84
-75.662,41.409
-80.608,28.084
-116.22,33.721
-93.356,45.094
-71.099,42.388
-79.142,37.414
-117.83,33.746
-117.96,34.085
-80.317,25.679
-81.208,29.585
-78.755,42.903
-87.981,42.088
-116.39,43.612
-80.1,26.318
-75.37,40.626
-122.88,42.327
-117.76,33.994
-87.69,42.041
-85.587,42.292
-88.083,42.033
-122.08,37.386
-119.14,46.211
-122.24,37.765
-117.65,34.098
-94.157,36.063
-88.068,41.699
-72.78,41.661
-81.378,40.799
-113.58,37.104
-88.415,44.262
-121.18,38.678
-121.98,37.78
-85.705,42.913
-93.217,30.227
-94.977,29.736
-81.187,35.262
-83.222,42.473
-77.026,38.991
-71.383,41.879
-77.429,38.84
-82.326,27.866
-83.15,42.658
-75.547,39.746
-88.231,43.012
-93.456,45.011
-98.184,26.195
-121.87,37.662
-122.23,47.307
-77.43,34.754
-85.386,40.193
-94.129,36.187
-74.128,40.857
-118.21,33.93
-122.02,37.596
-117.19,34.501
-117.18,34.056
-88.034,42.11
-120.85,37.495
-92.343,42.493
-117.23,33.783
-71.416,42.279
-80.066,26.525
-103.23,44.081
-105.94,35.687
-91.53,41.661
-79.863,32.794
-89.093,30.367
-76.904,38.624
-76.625,39.163
-95.538,29.619
-111.97,41.06
-73.837,40.913
-90.704,35.842
-86.875,40.417
-121.22,37.797
-80.65,41.1
-80.213,26.14
-105.07,40.398
-111,32.323
-121.91,37.428
-113.99,46.872
-118.39,33.849
-90.242,29.994
-83.6,32.621
-74.024,40.78
-70.255,43.661
-81.025,34.925
-73.94,42.814
-97.343,31.098
-88.543,44.025
-77.311,38.637
-91.498,44.811
-111.65,35.198
-95.177,29.999
-94.162,45.561
-76.798,39.267
-90.481,38.784
-121.74,38.545
-85.39,31.223
-80.4,26.1
-112.36,33.435
-77.411,39.414
-88.814,35.615
-119.04,34.216
-121.62,39.14
-97.696,26.191
-87.733,42.033
-121.3,38.589
-97.097,33.015
-122.14,37.442
-74.205,40.767
-117.81,33.889
-93.167,44.804
-122.06,37.906
-82.182,41.453
-122.41,37.655
-76.521,39.251
-89.019,42.683
-117.61,33.427
-97.229,32.834
-72.742,41.762
-121.88,38.028
-82.353,36.313
-83.27,42.241
-74.114,40.669
-117.71,33.523
-118.1,33.983
-97.004,28.805
-118.11,34.009
-86.869,35.925
-84.561,39.4
-92.267,34.77
-81.872,26.641
-75.233,43.101
-95.861,41.262
-94.72,39.042
-111.88,40.687
-121.27,38.13
-92.959,44.924
-121.33,38.617
-93.456,45.072
-93.304,45.146
-120.06,36.961
-122.09,37.694
-93.732,32.516
-100.78,46.808
-77.153,39.084
-81.023,29.211
-71.077,42.776
-72.807,41.538
-77.1,38.981
-93.471,44.855
-87.414,39.467
-75.026,39.486
-73.246,40.781
-71.236,42.376
-83.809,39.924
-80.073,26.461
-80.478,25.469
-72.949,41.672
-80.25,26.213
-88.007,43.017
-93.278,44.768
-118.12,34.063
-117.95,33.932
-81.453,28.558
-122.18,48.052
-122.03,36.974
-77.201,39.143
-119.1,46.24
-82.889,42.497
-81.408,28.292
-117.29,33.037
-83.291,42.639
-104.82,41.14
-71.066,42.425
-123.02,44.046
-76.306,40.038
-119.35,36.208
-93.62,42.035
-92.442,35.089
-118.31,33.888
-80.187,25.89
-71.121,42.332
-111.94,40.668
-117.1,32.678
-108.55,39.064
-111.3,47.5
-82.394,34.853
-77.341,38.969
-87.883,42.033
-122.03,37.323
-122.52,47.172
-78.88,43.02
-118.23,33.982
-86.444,36.99
-122.64,38.232
-83.273,42.337
-98.124,29.703
-122.53,37.974
-90.665,42.501
-84.294,34.075
-77.791,35.938
-82.764,28.078
-82.236,27.044
-87.113,37.774
-83.145,42.489
-79.056,35.913
-93.235,45.161
-118.04,33.961
-117.02,32.768
-121.24,38.791
-73.763,41.034
-112.04,43.493
-87.854,41.63
-87.784,41.573
-87.758,41.711
-87.794,41.851
-93.711,41.577
-84.55,33.953
-80.241,26.659
-97.142,32.563
-118.04,34.14
-82.14,29.187
-95.456,30.312
-96.564,32.903
-71.106,42.418
-84.169,39.69
-85.68,40.105
-80.996,29.138
-94.119,36.332
-93.243,44.65
-105.09,39.921
-71.09,41.9
-86.983,34.606
-72.947,41.271
-117.81,34.029
-121.77,38.679
-106.33,42.843
-117.95,33.709
-72.608,42.149
-119.77,39.164
-83.475,42.481
-76.602,39.401
-74.452,40.486
-80.094,26.934
-97.51,35.343
-76.749,38.972
-89.874,35.205
-82.108,41.368
-83.278,30.833
-123.26,44.565
-82.091,26.976
-97.42,35.453
-95.417,30.08
-112.45,42.871
-87.937,42.066
-119.02,36.065
-122.12,47.674
-118.16,33.889
-117.97,33.993
-119.65,36.327
-73.619,40.706
-93.929,29.899
-74.218,40.098
-118.07,34.081
-81.273,28.801
-116.97,32.838
-85.481,32.61
-80.206,26.245
-81.458,28.14
-117.21,34.128
-119.25,35.769
-122.34,47.756
-74.829,40.155
-80.179,26.252
-88.107,41.866
-97.033,47.925
-94.282,39.017
-90.627,38.8
-114.32,34.484
-88.991,40.514
-85.18,42.321
-96.572,39.184
-90.323,38.789
-117.31,34.074
-81.798,41.482
-86.009,40.046
-87.217,30.421
-82.531,27.336
-122.57,38.107
-88.08,42.043
-73.514,40.726
-87.785,41.885
-117.33,33.668
-71.012,42.408
-77.58,43.213
-83.951,43.419
-121.7,37.932
-81.96,28.934
-81.633,38.35
-73.133,41.185
-86.62,36.305
-117.04,34.034
-91.24,43.801
-97.082,32.837
-84.514,33.884
-73.056,41.222
-72.612,41.782
-70.929,42.528
-116.47,33.78
-121.76,36.91
-85.977,41.682
-112.58,33.37
-74.265,40.507
-110.92,32.298
-117.87,33.872
-111.93,40.562
-79.057,43.094
-123.11,44.637
-94.513,37.084
-95.891,41.137
-73.692,42.728
-117.87,34.136
-74.032,40.744
-79.438,36.096
-74.407,40.634
-86.107,39.614
-93.483,44.929
-74.014,40.788
-81.485,41.134
-82.575,27.499
-76.884,40.274
-122.87,45.494
-97.902,36.4
-87.715,43.751
-77.916,35.721
-82.445,38.419
-93.218,44.732
-92.003,34.228
-82.7,27.843
-96.857,32.59
-118.06,33.858
-117.91,33.976
-90.013,34.989
-97.82,30.505
-81.527,41.593
-78.869,38.45
-121.57,37.006
-92.119,32.509
-122.21,47.681
-77.073,39.08
-121.53,38.58
-85.645,42.869
-84.398,39.515
-84.484,42.737
-111.76,32.88
-118.01,33.917
-98.342,40.925
-80.139,26.823
-116.37,33.722
-104.52,33.394
-86.159,41.662
-104.86,39.372
-82.562,36.548
-94.734,38.954
-111.83,41.735
-77.177,38.934
-119.28,46.286
-122.77,45.431
-93.35,44.89
-117.6,33.641
-88.011,41.809
-117.73,33.565
-82.515,40.758
-117.04,32.963
-118.04,33.817
-117.89,34.09
-94.798,29.301
-92.445,31.311
-97.611,38.84
-72.651,41.562
-82.401,40.058
-121.41,38.496
-90.577,38.663
-111.85,40.392
-97.677,30.633
-75.918,42.099
-82.937,42.497
-71.191,42.726
-81.34,41.666
-71.37,41.814
-97.143,32.844
-97.62,30.439
-80.268,25.721
-80.843,35.411
-111.89,40.667
-122.9,47.038
-88.008,43.049
-117.91,34.134
-97.078,32.934
-78.395,40.519
-85.58,42.201
-84.335,33.946
-116.69,43.663
-81.556,41.52
-121.94,37.702
-86.025,39.839
-89.29,31.327
-104.93,39.808
-108.22,36.728
-122.08,47.642
-121.33,38.708
-80.355,25.82
-97.082,36.12
-93.606,41.73
-86.134,40.486
-120.96,37.595
-104.76,39.519
-93.348,44.948
-84.063,39.709
-120.66,35.283
-94.903,29.384
-96.956,32.588
-77.556,37.59
-77.209,39.018
-85.737,38.278
-97.941,29.883
-81.836,41.314
-73.245,42.45
-78.8,42.85
-87.788,42.07
-116.55,33.83
-89.984,38.52
-76.698,39.137
-116.96,33.784
-116.78,47.678
-114.46,42.563
-87.94,41.899
-82.328,28.24
-85.921,39.201
-88.885,30.396
-89.665,35.042
-81.779,26.34
-110.3,31.555
-88.75,41.929
-80.808,28.612
-76.728,39.963
-71.286,41.945
-77.487,39.044
-90.515,41.507
-112.05,33.058
-78.477,38.029
-80.176,33.019
-73.354,40.718
-88.008,41.88
-92.174,38.577
-79.395,36.586
-88.447,43.773
-74.043,40.886
-86.748,34.699
-73.583,40.658
-71.156,42.415
-121.29,38.892
-118.13,34.19
-74.361,40.459
-71.538,43.208
-121.37,38.686
-80.622,35.487
-80.414,37.23
-77.564,39.116
-115.56,32.792
-122.04,37.53
-111.88,40.889
-84.561,39.346
-120.46,34.639
-73.212,44.476
-97.269,32.8
-122.82,47.034
-111.86,40.525
-121.08,38.686
-97.93,38.061
-118.15,33.965
-122,37.822
-77.86,40.793
-84.247,43.616
-83.114,40.099
-105.02,39.613
-71.054,42.408
-118.39,33.744
-80.326,27.447
-76.732,39.272
-80.818,41.238
-73.525,40.768
-81.51,28.681
-80.163,25.933
-75.881,41.246
-87.96,42.151
-81.366,28.661
-96.539,33.015
-80.132,26.172
-70.897,42.52
-84.877,35.16
-88.207,40.111
-88.186,41.995
-83.65,41.044
-71.515,42.003
-88.704,32.364
-122.41,37.63
-72.75,42.125
-77.298,38.688
-77.272,38.793
-80.226,26.217
-110.97,32.391
-77.196,38.83
-122.7,38.34
-101.3,48.233
-71.76,42.525
-88.316,42.241
-116.17,33.68
-74.145,40.768
-84.509,39.084
-91.41,39.936
-80.341,33.92
-74.245,40.622
-72.076,41.524
-84.337,33.865
-71.802,42.583
-80.338,25.578
-81.341,35.733
-86.519,35.983
-72.616,42.204
-88.178,42.026
-112.47,34.54
-117.95,34.02
-118.11,34.096
-88.135,41.913
-122.38,47.811
-88.09,41.648
-77.72,39.642
-97.252,32.935
-88.108,42.976
-88.204,41.627
-73.093,41.316
-74.423,39.364
-114.57,35.148
-70.88,42.558
-93.712,41.627
-81.88,26.667
-121.95,37.287
-87.677,34.8
-93.999,44.164
-117.9,33.917
-76.475,39.309
-92.445,42.528
-95.393,35.752
-73.001,40.869
-89.63,44.959
-90.579,41.509
